id,trip_id,bus_id,from_time_going,to_time_going,from_time_return,to_time_return,date_start,date_end,status,type,event
3653,519,af665be9-7e5e-4a33-8868-28e2c5852692,03:26:58,08:23:50,11:58:33,19:58:32,2023-12-25,2023-12-25,pending,all,stopped
3654,585,af665be9-7e5e-4a33-8868-28e2c5852692,02:33:26,04:08:10,07:00:37,10:38:50,2023-12-26,2023-12-26,pending,all,stopped
3655,512,af665be9-7e5e-4a33-8868-28e2c5852692,06:05:19,06:19:28,07:24:33,10:13:10,2023-12-27,2023-12-27,pending,all,stopped
3656,427,af665be9-7e5e-4a33-8868-28e2c5852692,05:51:59,20:00:58,11:34:17,14:44:37,2023-12-28,2023-12-28,pending,all,stopped
3657,537,38dfb92c-10b4-4253-bf6a-9831d57ce820,06:20:43,12:07:46,11:02:39,20:10:58,2024-06-10,2024-06-10,pending,all,stopped
3658,579,38dfb92c-10b4-4253-bf6a-9831d57ce820,07:52:28,21:04:25,03:04:30,12:53:22,2024-06-11,2024-06-11,pending,all,stopped
3659,442,38dfb92c-10b4-4253-bf6a-9831d57ce820,04:44:47,21:25:41,11:28:34,20:57:23,2024-06-12,2024-06-12,pending,all,stopped
3660,489,38dfb92c-10b4-4253-bf6a-9831d57ce820,03:21:27,06:21:27,17:13:55,20:47:09,2024-06-13,2024-06-13,pending,all,stopped
3661,519,38dfb92c-10b4-4253-bf6a-9831d57ce820,01:25:15,06:02:30,00:40:53,22:53:23,2024-06-14,2024-06-14,pending,all,stopped
3662,483,2b431dbb-9170-43ba-baea-9013417a3735,00:48:31,19:00:22,08:18:25,23:08:14,2024-06-03,2024-06-03,pending,all,stopped
3663,522,2b431dbb-9170-43ba-baea-9013417a3735,04:47:39,14:45:37,18:05:18,18:30:06,2024-06-04,2024-06-04,pending,all,stopped
3664,441,2b431dbb-9170-43ba-baea-9013417a3735,08:19:52,12:29:12,00:31:43,18:41:06,2024-06-05,2024-06-05,pending,all,stopped
3665,583,2b431dbb-9170-43ba-baea-9013417a3735,21:33:53,23:25:37,06:04:07,22:44:59,2024-06-06,2024-06-06,pending,all,stopped
3666,561,2b431dbb-9170-43ba-baea-9013417a3735,08:37:52,20:23:16,11:13:43,16:02:57,2024-06-07,2024-06-07,pending,all,stopped
3667,411,a8649491-6c5d-4ed2-9733-e4e399117d73,18:13:51,23:42:28,05:38:21,11:58:14,2024-04-12,2024-04-12,pending,all,stopped
3668,452,a8649491-6c5d-4ed2-9733-e4e399117d73,06:39:52,07:43:25,02:31:18,21:47:38,2024-04-13,2024-04-13,pending,all,stopped
3669,424,a8649491-6c5d-4ed2-9733-e4e399117d73,01:01:41,19:28:26,06:56:28,07:08:23,2024-04-14,2024-04-14,pending,all,stopped
3670,457,a8649491-6c5d-4ed2-9733-e4e399117d73,01:54:27,03:31:32,01:04:44,10:39:19,2024-04-15,2024-04-15,pending,all,stopped
3671,559,a8649491-6c5d-4ed2-9733-e4e399117d73,16:50:09,19:19:58,15:52:19,18:56:26,2024-04-16,2024-04-16,pending,all,stopped
3672,494,d8b46538-d0c8-48a2-a9fe-40bc4a908528,02:30:46,22:52:59,13:45:05,14:36:29,2024-09-26,2024-09-26,pending,all,stopped
3673,475,d8b46538-d0c8-48a2-a9fe-40bc4a908528,13:58:01,21:19:32,09:11:48,23:37:05,2024-09-27,2024-09-27,pending,all,stopped
3674,480,d8b46538-d0c8-48a2-a9fe-40bc4a908528,03:40:12,19:43:24,11:01:53,20:50:34,2024-09-28,2024-09-28,pending,all,stopped
3675,581,d8b46538-d0c8-48a2-a9fe-40bc4a908528,01:29:14,18:05:35,17:55:34,18:40:44,2024-09-29,2024-09-29,pending,all,stopped
3676,572,d8b46538-d0c8-48a2-a9fe-40bc4a908528,06:56:07,19:13:02,00:30:00,22:35:16,2024-09-30,2024-09-30,pending,all,stopped
3677,546,d20ef1fd-8b84-4c0c-9bb2-a0da1cab6965,12:54:32,17:21:22,04:31:22,08:41:01,2024-04-05,2024-04-05,pending,all,stopped
3678,413,d20ef1fd-8b84-4c0c-9bb2-a0da1cab6965,13:15:01,14:37:03,07:07:34,15:08:18,2024-04-06,2024-04-06,pending,all,stopped
3679,553,d20ef1fd-8b84-4c0c-9bb2-a0da1cab6965,15:14:10,18:03:27,06:03:46,11:05:51,2024-04-07,2024-04-07,pending,all,stopped
3680,480,d20ef1fd-8b84-4c0c-9bb2-a0da1cab6965,00:07:39,21:05:48,08:11:04,15:20:52,2024-04-08,2024-04-08,pending,all,stopped
3681,470,d20ef1fd-8b84-4c0c-9bb2-a0da1cab6965,07:19:14,12:32:29,16:09:11,17:58:07,2024-04-09,2024-04-09,pending,all,stopped
3682,579,1baf618b-0ca8-4ce7-af53-295a9ea4e152,00:25:09,13:29:09,07:46:59,19:07:06,2023-12-18,2023-12-18,pending,all,stopped
3683,553,1baf618b-0ca8-4ce7-af53-295a9ea4e152,13:09:55,14:33:59,13:17:28,19:02:01,2023-12-19,2023-12-19,pending,all,stopped
3684,555,1baf618b-0ca8-4ce7-af53-295a9ea4e152,15:25:29,20:49:52,02:11:33,20:13:01,2023-12-20,2023-12-20,pending,all,stopped
3685,462,1baf618b-0ca8-4ce7-af53-295a9ea4e152,22:19:25,22:26:59,11:31:07,21:21:31,2023-12-21,2023-12-21,pending,all,stopped
3686,593,1baf618b-0ca8-4ce7-af53-295a9ea4e152,04:15:50,07:39:56,05:50:17,08:20:19,2023-12-22,2023-12-22,pending,all,stopped
3687,466,ccf37947-a42b-466d-8883-4fb5d649e1c4,01:54:46,05:43:16,07:42:11,14:08:58,2023-12-10,2023-12-10,pending,all,stopped
3688,581,ccf37947-a42b-466d-8883-4fb5d649e1c4,07:39:33,23:44:03,10:50:21,21:37:25,2023-12-11,2023-12-11,pending,all,stopped
3689,522,ccf37947-a42b-466d-8883-4fb5d649e1c4,06:39:59,15:23:25,05:50:10,13:57:27,2023-12-12,2023-12-12,pending,all,stopped
3690,427,ccf37947-a42b-466d-8883-4fb5d649e1c4,05:20:01,09:40:10,06:07:20,07:24:49,2023-12-13,2023-12-13,pending,all,stopped
3691,502,ccf37947-a42b-466d-8883-4fb5d649e1c4,06:13:02,22:05:27,07:12:28,19:36:25,2023-12-14,2023-12-14,pending,all,stopped
3692,538,08964011-7390-4a01-b83e-c53d61e072ad,01:48:51,09:59:13,06:52:42,10:31:31,2024-06-26,2024-06-26,pending,all,stopped
3693,518,08964011-7390-4a01-b83e-c53d61e072ad,09:29:42,16:44:23,10:58:51,12:22:37,2024-06-27,2024-06-27,pending,all,stopped
3694,438,08964011-7390-4a01-b83e-c53d61e072ad,13:43:04,23:27:24,03:01:44,17:55:02,2024-06-28,2024-06-28,pending,all,stopped
3695,575,08964011-7390-4a01-b83e-c53d61e072ad,12:00:07,15:56:06,15:46:24,15:50:29,2024-06-29,2024-06-29,pending,all,stopped
3696,482,08964011-7390-4a01-b83e-c53d61e072ad,22:19:46,23:28:45,01:30:14,19:25:46,2024-06-30,2024-06-30,pending,all,stopped
3697,467,f82239c6-0e7a-4b93-b793-4ad768ae55b8,18:32:19,21:24:32,20:06:06,21:33:21,2023-11-22,2023-11-22,pending,all,stopped
3698,466,f82239c6-0e7a-4b93-b793-4ad768ae55b8,02:19:01,05:30:14,05:17:10,12:46:01,2023-11-23,2023-11-23,pending,all,stopped
3699,555,f82239c6-0e7a-4b93-b793-4ad768ae55b8,01:07:43,02:13:44,10:01:45,12:10:05,2023-11-24,2023-11-24,pending,all,stopped
3700,483,f82239c6-0e7a-4b93-b793-4ad768ae55b8,10:23:08,23:30:00,10:50:37,12:44:51,2023-11-25,2023-11-25,pending,all,stopped
3701,415,f82239c6-0e7a-4b93-b793-4ad768ae55b8,11:25:21,19:42:38,08:28:56,20:37:38,2023-11-26,2023-11-26,pending,all,stopped
3702,478,7915f9d1-e1ec-4b7b-835d-2982ab3de2b5,00:42:54,19:55:11,00:05:36,15:56:16,2023-11-02,2023-11-02,pending,all,stopped
3703,592,7915f9d1-e1ec-4b7b-835d-2982ab3de2b5,10:25:51,21:03:03,13:45:16,17:10:41,2023-11-03,2023-11-03,pending,all,stopped
3704,593,7915f9d1-e1ec-4b7b-835d-2982ab3de2b5,13:32:13,17:59:16,04:14:54,19:34:14,2023-11-04,2023-11-04,pending,all,stopped
3705,514,7915f9d1-e1ec-4b7b-835d-2982ab3de2b5,01:51:04,06:09:24,22:05:04,23:54:25,2023-11-05,2023-11-05,pending,all,stopped
3706,508,7915f9d1-e1ec-4b7b-835d-2982ab3de2b5,09:54:36,21:31:20,05:14:48,16:10:31,2023-11-06,2023-11-06,pending,all,stopped
3707,591,34ccf945-9b1a-4a54-98d5-f245f38e6665,07:46:39,16:41:15,05:08:52,22:08:04,2023-10-12,2023-10-12,pending,all,stopped
3708,536,34ccf945-9b1a-4a54-98d5-f245f38e6665,19:49:15,22:06:02,01:54:32,06:08:32,2023-10-13,2023-10-13,pending,all,stopped
3709,442,34ccf945-9b1a-4a54-98d5-f245f38e6665,00:15:15,13:15:44,05:22:44,22:19:24,2023-10-14,2023-10-14,pending,all,stopped
3710,468,34ccf945-9b1a-4a54-98d5-f245f38e6665,04:33:30,15:22:40,01:48:55,06:40:29,2023-10-15,2023-10-15,pending,all,stopped
3711,534,34ccf945-9b1a-4a54-98d5-f245f38e6665,18:58:12,22:15:05,12:46:30,21:03:02,2023-10-16,2023-10-16,pending,all,stopped
3712,443,224990ed-9607-489b-9b12-19833f45ec68,06:34:14,12:42:49,06:43:54,12:20:32,2024-07-22,2024-07-22,pending,all,stopped
3713,561,224990ed-9607-489b-9b12-19833f45ec68,06:08:16,23:12:28,00:53:03,07:55:18,2024-07-23,2024-07-23,pending,all,stopped
3714,564,224990ed-9607-489b-9b12-19833f45ec68,01:07:35,17:47:26,09:44:31,19:41:44,2024-07-24,2024-07-24,pending,all,stopped
3715,590,224990ed-9607-489b-9b12-19833f45ec68,04:49:21,07:30:50,13:05:43,14:21:33,2024-07-25,2024-07-25,pending,all,stopped
3716,405,224990ed-9607-489b-9b12-19833f45ec68,12:01:58,22:56:43,06:29:25,17:42:34,2024-07-26,2024-07-26,pending,all,stopped
3717,430,de36a34e-cd58-4d25-b1c3-ee54f1fa1446,05:34:07,14:32:29,00:53:34,16:03:04,2024-02-23,2024-02-23,pending,all,stopped
3718,497,de36a34e-cd58-4d25-b1c3-ee54f1fa1446,09:50:57,21:13:29,04:59:56,14:03:48,2024-02-24,2024-02-24,pending,all,stopped
3719,460,de36a34e-cd58-4d25-b1c3-ee54f1fa1446,11:13:32,13:23:43,09:12:39,12:34:29,2024-02-25,2024-02-25,pending,all,stopped
3720,468,de36a34e-cd58-4d25-b1c3-ee54f1fa1446,11:27:06,16:32:55,11:19:47,14:41:32,2024-02-26,2024-02-26,pending,all,stopped
3721,404,de36a34e-cd58-4d25-b1c3-ee54f1fa1446,07:43:58,11:16:19,00:27:34,19:07:59,2024-02-27,2024-02-27,pending,all,stopped
3722,431,dbe8aae4-1ed4-4fef-8bb0-0b8aa72cfd97,01:49:21,17:16:38,08:03:59,22:42:36,2024-01-21,2024-01-21,pending,all,stopped
3723,435,dbe8aae4-1ed4-4fef-8bb0-0b8aa72cfd97,06:22:53,12:41:45,14:52:31,16:58:12,2024-01-22,2024-01-22,pending,all,stopped
3724,518,dbe8aae4-1ed4-4fef-8bb0-0b8aa72cfd97,01:20:47,10:42:24,04:16:07,05:09:13,2024-01-23,2024-01-23,pending,all,stopped
3725,598,dbe8aae4-1ed4-4fef-8bb0-0b8aa72cfd97,08:38:13,19:52:18,10:39:05,19:48:25,2024-01-24,2024-01-24,pending,all,stopped
3726,432,dbe8aae4-1ed4-4fef-8bb0-0b8aa72cfd97,07:59:45,23:56:22,03:43:28,22:07:28,2024-01-25,2024-01-25,pending,all,stopped
3727,537,308fa8db-a0cc-482a-b96a-0bd1e4f9f97a,11:01:07,14:24:22,00:41:07,18:04:17,2023-10-24,2023-10-24,pending,all,stopped
3728,541,308fa8db-a0cc-482a-b96a-0bd1e4f9f97a,12:16:16,17:08:46,16:55:40,21:44:36,2023-10-25,2023-10-25,pending,all,stopped
3729,519,308fa8db-a0cc-482a-b96a-0bd1e4f9f97a,05:31:50,16:15:43,05:15:15,19:11:06,2023-10-26,2023-10-26,pending,all,stopped
3730,577,308fa8db-a0cc-482a-b96a-0bd1e4f9f97a,04:22:46,11:34:32,12:21:40,15:31:39,2023-10-27,2023-10-27,pending,all,stopped
3731,553,308fa8db-a0cc-482a-b96a-0bd1e4f9f97a,00:42:50,11:15:17,13:14:18,21:13:39,2023-10-28,2023-10-28,pending,all,stopped
3732,571,6ac8403c-2431-438e-9266-088d160fa9ed,12:48:06,17:01:52,15:22:38,17:25:05,2024-04-21,2024-04-21,pending,all,stopped
3733,587,6ac8403c-2431-438e-9266-088d160fa9ed,09:17:38,23:27:06,06:47:26,17:44:50,2024-04-22,2024-04-22,pending,all,stopped
3734,537,6ac8403c-2431-438e-9266-088d160fa9ed,05:50:00,19:19:56,04:23:23,16:51:29,2024-04-23,2024-04-23,pending,all,stopped
3735,597,6ac8403c-2431-438e-9266-088d160fa9ed,11:02:26,13:33:31,07:01:42,19:22:49,2024-04-24,2024-04-24,pending,all,stopped
3736,529,6ac8403c-2431-438e-9266-088d160fa9ed,13:53:00,19:22:29,01:43:33,06:56:09,2024-04-25,2024-04-25,pending,all,stopped
3737,565,570abf72-c5ff-429c-bf59-c7088f96525f,07:34:32,22:32:04,02:19:31,19:36:53,2024-06-19,2024-06-19,pending,all,stopped
3738,597,570abf72-c5ff-429c-bf59-c7088f96525f,01:16:36,23:30:25,00:22:39,22:58:55,2024-06-20,2024-06-20,pending,all,stopped
3739,424,570abf72-c5ff-429c-bf59-c7088f96525f,00:22:33,17:33:34,04:34:30,13:21:54,2024-06-21,2024-06-21,pending,all,stopped
3740,542,570abf72-c5ff-429c-bf59-c7088f96525f,01:59:47,14:15:44,01:51:31,04:05:52,2024-06-22,2024-06-22,pending,all,stopped
3741,474,570abf72-c5ff-429c-bf59-c7088f96525f,04:56:08,17:29:16,03:42:08,13:45:43,2024-06-23,2024-06-23,pending,all,stopped
3742,528,4ee5096b-0aee-4020-8a18-d5b1aa4027d0,05:18:19,09:37:55,05:54:50,19:08:53,2023-12-14,2023-12-14,pending,all,stopped
3743,533,4ee5096b-0aee-4020-8a18-d5b1aa4027d0,00:19:37,14:03:32,01:57:40,12:27:08,2023-12-15,2023-12-15,pending,all,stopped
3744,452,4ee5096b-0aee-4020-8a18-d5b1aa4027d0,03:11:15,09:26:00,01:12:58,14:46:03,2023-12-16,2023-12-16,pending,all,stopped
3745,416,4ee5096b-0aee-4020-8a18-d5b1aa4027d0,06:33:41,21:45:28,01:29:05,09:20:11,2023-12-17,2023-12-17,pending,all,stopped
3746,485,4ee5096b-0aee-4020-8a18-d5b1aa4027d0,03:17:59,12:21:37,00:06:31,17:12:14,2023-12-18,2023-12-18,pending,all,stopped
3747,544,1c3e9fe0-2649-495f-b0a3-5a956da74c81,01:36:06,03:59:07,04:06:13,18:45:52,2024-10-06,2024-10-06,pending,all,stopped
3748,404,1c3e9fe0-2649-495f-b0a3-5a956da74c81,08:47:41,15:37:24,11:18:13,19:57:55,2024-10-07,2024-10-07,pending,all,stopped
3749,596,1c3e9fe0-2649-495f-b0a3-5a956da74c81,07:01:36,08:24:26,03:00:29,13:23:37,2024-10-08,2024-10-08,pending,all,stopped
3750,438,1c3e9fe0-2649-495f-b0a3-5a956da74c81,03:48:46,04:13:45,00:07:51,16:17:48,2024-10-09,2024-10-09,pending,all,stopped
3751,410,1c3e9fe0-2649-495f-b0a3-5a956da74c81,08:14:35,10:12:23,16:03:42,18:22:46,2024-10-10,2024-10-10,pending,all,stopped
3752,408,0c5bb03f-72e8-474f-811e-ea8e189681fc,15:49:19,16:28:23,10:07:45,20:56:41,2024-01-27,2024-01-27,pending,all,stopped
3753,552,0c5bb03f-72e8-474f-811e-ea8e189681fc,09:49:24,10:41:37,11:21:32,22:34:26,2024-01-28,2024-01-28,pending,all,stopped
3754,586,0c5bb03f-72e8-474f-811e-ea8e189681fc,02:49:50,18:18:49,09:07:35,13:46:28,2024-01-29,2024-01-29,pending,all,stopped
3755,470,0c5bb03f-72e8-474f-811e-ea8e189681fc,04:38:43,10:44:09,08:34:39,09:57:20,2024-01-30,2024-01-30,pending,all,stopped
3756,404,0c5bb03f-72e8-474f-811e-ea8e189681fc,04:34:35,15:05:24,02:28:37,19:39:02,2024-01-31,2024-01-31,pending,all,stopped
3757,579,ca548b11-9bda-4cfe-b406-2679e266e29a,03:59:20,10:34:08,03:46:09,09:23:43,2023-10-11,2023-10-11,pending,all,stopped
3758,498,ca548b11-9bda-4cfe-b406-2679e266e29a,00:13:32,07:52:58,08:18:49,12:32:57,2023-10-12,2023-10-12,pending,all,stopped
3759,541,ca548b11-9bda-4cfe-b406-2679e266e29a,07:50:52,11:36:07,11:19:32,23:07:53,2023-10-13,2023-10-13,pending,all,stopped
3760,533,ca548b11-9bda-4cfe-b406-2679e266e29a,14:27:34,16:57:15,05:50:07,08:56:33,2023-10-14,2023-10-14,pending,all,stopped
3761,544,ca548b11-9bda-4cfe-b406-2679e266e29a,16:55:02,23:37:57,12:27:26,14:11:14,2023-10-15,2023-10-15,pending,all,stopped
3762,562,3f922954-8076-4770-b70a-2a0138ff1ca9,12:52:19,14:38:32,03:33:15,15:57:01,2023-11-15,2023-11-15,pending,all,stopped
3763,455,3f922954-8076-4770-b70a-2a0138ff1ca9,09:20:26,13:32:15,06:15:31,23:07:06,2023-11-16,2023-11-16,pending,all,stopped
3764,503,3f922954-8076-4770-b70a-2a0138ff1ca9,02:22:51,05:04:41,05:25:25,08:37:07,2023-11-17,2023-11-17,pending,all,stopped
3765,496,3f922954-8076-4770-b70a-2a0138ff1ca9,13:03:04,19:46:49,01:16:35,18:09:09,2023-11-18,2023-11-18,pending,all,stopped
3766,471,3f922954-8076-4770-b70a-2a0138ff1ca9,12:15:58,16:41:25,01:33:08,13:54:54,2023-11-19,2023-11-19,pending,all,stopped
3767,523,2846af19-63de-449f-abeb-eef114af897a,19:39:41,21:01:48,00:24:26,05:25:08,2024-10-02,2024-10-02,pending,all,stopped
3768,540,2846af19-63de-449f-abeb-eef114af897a,17:21:45,19:04:52,03:32:50,11:21:53,2024-10-03,2024-10-03,pending,all,stopped
3769,432,2846af19-63de-449f-abeb-eef114af897a,08:03:05,10:36:46,08:05:02,15:38:40,2024-10-04,2024-10-04,pending,all,stopped
3770,576,2846af19-63de-449f-abeb-eef114af897a,20:15:52,23:09:07,08:54:52,16:07:31,2024-10-05,2024-10-05,pending,all,stopped
3771,428,2846af19-63de-449f-abeb-eef114af897a,01:09:58,02:31:44,18:16:11,18:50:12,2024-10-06,2024-10-06,pending,all,stopped
3772,567,aa18c96b-e5ee-4905-a2af-9105acace9e7,06:38:59,20:52:52,05:37:01,19:06:11,2024-09-07,2024-09-07,pending,all,stopped
3773,439,aa18c96b-e5ee-4905-a2af-9105acace9e7,15:32:02,15:38:22,14:37:01,23:16:03,2024-09-08,2024-09-08,pending,all,stopped
3774,571,aa18c96b-e5ee-4905-a2af-9105acace9e7,01:06:52,06:46:23,01:53:19,08:34:10,2024-09-09,2024-09-09,pending,all,stopped
3775,581,aa18c96b-e5ee-4905-a2af-9105acace9e7,09:56:05,14:23:58,09:17:48,19:52:35,2024-09-10,2024-09-10,pending,all,stopped
3776,494,aa18c96b-e5ee-4905-a2af-9105acace9e7,03:02:26,14:34:04,02:24:39,16:43:05,2024-09-11,2024-09-11,pending,all,stopped
3777,533,0924e50a-0b6c-45f8-95e0-2af9a7a115ba,06:17:46,22:48:39,18:57:45,22:12:14,2023-12-31,2023-12-31,pending,all,stopped
3778,425,0924e50a-0b6c-45f8-95e0-2af9a7a115ba,09:19:16,13:05:17,19:29:22,23:50:27,2024-01-01,2024-01-01,pending,all,stopped
3779,466,0924e50a-0b6c-45f8-95e0-2af9a7a115ba,00:52:58,14:09:27,00:27:52,02:10:54,2024-01-02,2024-01-02,pending,all,stopped
3780,503,0924e50a-0b6c-45f8-95e0-2af9a7a115ba,01:09:51,10:01:08,04:42:27,05:01:27,2024-01-03,2024-01-03,pending,all,stopped
3781,534,0924e50a-0b6c-45f8-95e0-2af9a7a115ba,07:32:02,16:00:28,06:03:42,12:24:53,2024-01-04,2024-01-04,pending,all,stopped
3782,594,72481b92-9931-4620-8db6-d1f376dcc0ed,13:52:09,23:23:26,01:35:26,13:49:29,2023-11-10,2023-11-10,pending,all,stopped
3783,527,72481b92-9931-4620-8db6-d1f376dcc0ed,03:53:29,22:34:14,07:22:48,18:25:51,2023-11-11,2023-11-11,pending,all,stopped
3784,461,72481b92-9931-4620-8db6-d1f376dcc0ed,04:08:04,16:09:58,12:21:26,20:09:41,2023-11-12,2023-11-12,pending,all,stopped
3785,566,72481b92-9931-4620-8db6-d1f376dcc0ed,02:53:44,10:10:49,02:49:04,11:43:58,2023-11-13,2023-11-13,pending,all,stopped
3786,535,72481b92-9931-4620-8db6-d1f376dcc0ed,15:29:29,18:42:09,00:40:10,13:09:35,2023-11-14,2023-11-14,pending,all,stopped
3787,453,c60dc534-551c-4d48-9ff8-068e1583ad43,01:13:55,03:26:15,05:28:40,22:26:20,2023-12-13,2023-12-13,pending,all,stopped
3788,602,c60dc534-551c-4d48-9ff8-068e1583ad43,03:19:54,16:03:36,04:36:51,05:00:29,2023-12-14,2023-12-14,pending,all,stopped
3789,507,c60dc534-551c-4d48-9ff8-068e1583ad43,02:49:35,07:40:47,03:04:33,12:59:55,2023-12-15,2023-12-15,pending,all,stopped
3790,431,c60dc534-551c-4d48-9ff8-068e1583ad43,13:58:33,23:08:45,05:32:25,18:20:45,2023-12-16,2023-12-16,pending,all,stopped
3791,452,c60dc534-551c-4d48-9ff8-068e1583ad43,10:59:13,23:42:20,21:02:55,22:03:08,2023-12-17,2023-12-17,pending,all,stopped
3792,576,96436ba2-2a51-441c-b033-cfe75f04fccc,09:04:14,10:38:29,13:44:28,21:33:32,2024-04-16,2024-04-16,pending,all,stopped
3793,491,96436ba2-2a51-441c-b033-cfe75f04fccc,05:22:25,12:45:44,03:30:23,14:56:25,2024-04-17,2024-04-17,pending,all,stopped
3794,499,96436ba2-2a51-441c-b033-cfe75f04fccc,11:26:42,14:26:19,16:31:08,18:20:52,2024-04-18,2024-04-18,pending,all,stopped
3795,418,96436ba2-2a51-441c-b033-cfe75f04fccc,02:46:02,23:44:11,05:00:33,06:32:26,2024-04-19,2024-04-19,pending,all,stopped
3796,437,96436ba2-2a51-441c-b033-cfe75f04fccc,08:59:31,20:11:59,07:49:18,15:29:17,2024-04-20,2024-04-20,pending,all,stopped
3797,544,27e79dc9-c2b9-46d2-904a-aa259c0bd10c,07:15:57,13:20:50,02:10:32,10:55:40,2024-04-16,2024-04-16,pending,all,stopped
3798,456,27e79dc9-c2b9-46d2-904a-aa259c0bd10c,07:10:56,19:37:41,10:44:03,14:09:30,2024-04-17,2024-04-17,pending,all,stopped
3799,486,27e79dc9-c2b9-46d2-904a-aa259c0bd10c,15:03:24,21:08:23,03:12:16,14:04:23,2024-04-18,2024-04-18,pending,all,stopped
3800,516,27e79dc9-c2b9-46d2-904a-aa259c0bd10c,13:32:40,20:05:07,12:33:06,19:47:35,2024-04-19,2024-04-19,pending,all,stopped
3801,466,27e79dc9-c2b9-46d2-904a-aa259c0bd10c,14:48:18,17:14:08,14:48:44,15:39:34,2024-04-20,2024-04-20,pending,all,stopped
3802,516,b9e911a3-e0fb-49a3-a439-966796b8beca,09:40:18,14:53:12,10:25:35,16:56:40,2023-12-20,2023-12-20,pending,all,stopped
3803,547,b9e911a3-e0fb-49a3-a439-966796b8beca,05:55:43,20:50:12,02:01:40,22:52:07,2023-12-21,2023-12-21,pending,all,stopped
3804,417,b9e911a3-e0fb-49a3-a439-966796b8beca,02:03:21,13:24:35,01:26:19,20:59:49,2023-12-22,2023-12-22,pending,all,stopped
3805,595,b9e911a3-e0fb-49a3-a439-966796b8beca,15:01:20,15:47:22,00:20:27,21:46:53,2023-12-23,2023-12-23,pending,all,stopped
3806,555,b9e911a3-e0fb-49a3-a439-966796b8beca,00:02:48,23:54:19,01:09:26,18:12:39,2023-12-24,2023-12-24,pending,all,stopped
3807,594,1ad8fdb1-bdff-452b-b1a4-ca06b33cccad,05:50:11,21:50:21,08:31:24,20:20:25,2023-12-02,2023-12-02,pending,all,stopped
3808,467,1ad8fdb1-bdff-452b-b1a4-ca06b33cccad,11:47:51,14:52:36,03:08:26,15:30:50,2023-12-03,2023-12-03,pending,all,stopped
3809,459,1ad8fdb1-bdff-452b-b1a4-ca06b33cccad,01:35:30,22:11:39,08:03:43,18:52:58,2023-12-04,2023-12-04,pending,all,stopped
3810,570,1ad8fdb1-bdff-452b-b1a4-ca06b33cccad,16:41:18,18:46:45,00:21:57,13:51:17,2023-12-05,2023-12-05,pending,all,stopped
3811,539,1ad8fdb1-bdff-452b-b1a4-ca06b33cccad,00:46:48,11:50:16,13:44:31,21:01:53,2023-12-06,2023-12-06,pending,all,stopped
3812,415,8ae7fd7b-7977-4565-abe8-f4f2351a00da,02:07:03,22:09:16,13:17:19,14:10:47,2024-02-21,2024-02-21,pending,all,stopped
3813,407,8ae7fd7b-7977-4565-abe8-f4f2351a00da,06:35:02,15:56:55,17:54:02,19:11:55,2024-02-22,2024-02-22,pending,all,stopped
3814,434,8ae7fd7b-7977-4565-abe8-f4f2351a00da,01:52:34,04:11:20,14:56:49,18:16:31,2024-02-23,2024-02-23,pending,all,stopped
3815,428,8ae7fd7b-7977-4565-abe8-f4f2351a00da,00:29:08,20:20:07,03:35:39,06:58:52,2024-02-24,2024-02-24,pending,all,stopped
3816,456,8ae7fd7b-7977-4565-abe8-f4f2351a00da,07:33:40,16:23:29,08:30:19,16:31:56,2024-02-25,2024-02-25,pending,all,stopped
3817,456,d32816de-93a4-4fe1-8115-d433b1f868af,02:39:12,22:48:53,06:17:48,20:41:26,2024-02-18,2024-02-18,pending,all,stopped
3818,466,d32816de-93a4-4fe1-8115-d433b1f868af,04:25:08,12:29:01,16:37:54,23:04:01,2024-02-19,2024-02-19,pending,all,stopped
3819,552,d32816de-93a4-4fe1-8115-d433b1f868af,07:00:15,15:04:40,12:56:14,15:49:01,2024-02-20,2024-02-20,pending,all,stopped
3820,458,d32816de-93a4-4fe1-8115-d433b1f868af,12:56:15,17:56:16,01:54:15,08:29:38,2024-02-21,2024-02-21,pending,all,stopped
3821,576,d32816de-93a4-4fe1-8115-d433b1f868af,00:18:52,12:52:42,01:38:55,03:08:44,2024-02-22,2024-02-22,pending,all,stopped
3822,460,8fc8e29e-051a-4d2b-8a2b-0ef7408dff45,11:12:33,18:56:35,05:27:45,17:52:48,2024-02-06,2024-02-06,pending,all,stopped
3823,532,8fc8e29e-051a-4d2b-8a2b-0ef7408dff45,13:55:38,16:04:53,10:58:42,16:39:05,2024-02-07,2024-02-07,pending,all,stopped
3824,413,8fc8e29e-051a-4d2b-8a2b-0ef7408dff45,05:59:27,22:10:52,12:18:13,22:00:27,2024-02-08,2024-02-08,pending,all,stopped
3825,453,8fc8e29e-051a-4d2b-8a2b-0ef7408dff45,01:18:30,13:20:50,00:14:42,06:34:25,2024-02-09,2024-02-09,pending,all,stopped
3826,493,8fc8e29e-051a-4d2b-8a2b-0ef7408dff45,11:30:12,13:28:33,09:05:14,16:21:58,2024-02-10,2024-02-10,pending,all,stopped
3827,534,47999487-8982-4478-8935-e5bbd6eeddde,01:16:33,07:40:54,06:11:55,10:15:48,2024-06-01,2024-06-01,pending,all,stopped
3828,517,47999487-8982-4478-8935-e5bbd6eeddde,00:38:31,15:14:48,12:22:29,21:18:31,2024-06-02,2024-06-02,pending,all,stopped
