id,bus__trip_id,breaks_trip_id,status
10458,3487,1475,pending
10459,3487,1476,pending
10460,3488,1273,pending
10461,3488,1274,pending
10462,3488,1275,pending
10463,3489,1756,pending
10464,3489,1757,pending
10465,3489,1758,pending
10466,3490,1453,pending
10467,3490,1454,pending
10468,3490,1455,pending
10469,3491,1546,pending
10470,3491,1547,pending
10471,3491,1548,pending
10472,3492,1639,pending
10473,3492,1640,pending
10474,3492,1641,pending
10475,3493,1519,pending
10476,3493,1520,pending
10477,3493,1521,pending
10478,3494,1543,pending
10479,3494,1544,pending
10480,3494,1545,pending
10481,3495,1681,pending
10482,3495,1682,pending
10483,3495,1683,pending
10484,3496,1771,pending
10485,3496,1772,pending
10486,3496,1773,pending
10487,3497,1621,pending
10488,3497,1622,pending
10489,3497,1623,pending
10490,3498,1513,pending
10491,3498,1514,pending
10492,3498,1515,pending
10493,3499,1531,pending
10494,3499,1532,pending
10495,3499,1533,pending
10496,3500,1801,pending
10497,3500,1802,pending
10498,3500,1803,pending
10499,3501,1429,pending
10500,3501,1430,pending
10501,3501,1431,pending
10502,3502,1387,pending
10503,3502,1388,pending
10504,3502,1389,pending
10505,3503,1411,pending
10506,3503,1412,pending
10507,3503,1413,pending
10508,3504,1348,pending
10509,3504,1349,pending
10510,3504,1350,pending
10511,3505,1609,pending
10512,3505,1610,pending
10513,3505,1611,pending
10514,3506,1510,pending
10515,3506,1511,pending
10516,3506,1512,pending
10517,3507,1606,pending
10518,3507,1607,pending
10519,3507,1608,pending
10520,3508,1720,pending
10521,3508,1721,pending
10522,3508,1722,pending
10523,3509,1432,pending
10524,3509,1433,pending
10525,3509,1434,pending
10526,3510,1432,pending
10527,3510,1433,pending
10528,3510,1434,pending
10529,3511,1351,pending
10530,3511,1352,pending
10531,3511,1353,pending
10532,3512,1705,pending
10533,3512,1706,pending
10534,3512,1707,pending
10535,3513,1273,pending
10536,3513,1274,pending
10537,3513,1275,pending
10538,3514,1771,pending
10539,3514,1772,pending
10540,3514,1773,pending
10541,3515,1300,pending
10542,3515,1301,pending
10543,3515,1302,pending
10544,3516,1387,pending
10545,3516,1388,pending
10546,3516,1389,pending
10547,3517,1234,pending
10548,3517,1235,pending
10549,3517,1236,pending
10550,3518,1756,pending
10551,3518,1757,pending
10552,3518,1758,pending
10553,3519,1384,pending
10554,3519,1385,pending
10555,3519,1386,pending
10556,3520,1459,pending
10557,3520,1460,pending
10558,3520,1461,pending
10559,3521,1684,pending
10560,3521,1685,pending
10561,3521,1686,pending
10562,3522,1387,pending
10563,3522,1388,pending
10564,3522,1389,pending
10565,3523,1390,pending
10566,3523,1391,pending
10567,3523,1392,pending
10568,3524,1327,pending
10569,3524,1328,pending
10570,3524,1329,pending
10571,3525,1555,pending
10572,3525,1556,pending
10573,3525,1557,pending
10574,3526,1672,pending
10575,3526,1673,pending
10576,3526,1674,pending
10577,3527,1423,pending
10578,3527,1424,pending
10579,3527,1425,pending
10580,3528,1588,pending
10581,3528,1589,pending
10582,3528,1590,pending
10583,3529,1690,pending
10584,3529,1691,pending
10585,3529,1692,pending
10586,3530,1312,pending
10587,3530,1313,pending
10588,3530,1314,pending
10589,3531,1771,pending
10590,3531,1772,pending
10591,3531,1773,pending
10592,3532,1354,pending
10593,3532,1355,pending
10594,3532,1356,pending
10595,3533,1774,pending
10596,3533,1775,pending
10597,3533,1776,pending
10598,3534,1591,pending
10599,3534,1592,pending
10600,3534,1593,pending
10601,3535,1483,pending
10602,3535,1484,pending
10603,3535,1485,pending
10604,3536,1684,pending
10605,3536,1685,pending
10606,3536,1686,pending
10607,3537,1333,pending
10608,3537,1334,pending
10609,3537,1335,pending
10610,3538,1435,pending
10611,3538,1436,pending
10612,3538,1437,pending
10613,3539,1252,pending
10614,3539,1253,pending
10615,3539,1254,pending
10616,3540,1249,pending
10617,3540,1250,pending
10618,3540,1251,pending
10619,3541,1645,pending
10620,3541,1646,pending
10621,3541,1647,pending
10622,3542,1219,pending
10623,3542,1220,pending
10624,3542,1221,pending
10625,3543,1453,pending
10626,3543,1454,pending
10627,3543,1455,pending
10628,3544,1210,pending
10629,3544,1211,pending
10630,3544,1212,pending
10631,3545,1231,pending
10632,3545,1232,pending
10633,3545,1233,pending
10634,3546,1705,pending
10635,3546,1706,pending
10636,3546,1707,pending
10637,3547,1612,pending
10638,3547,1613,pending
10639,3547,1614,pending
10640,3548,1636,pending
10641,3548,1637,pending
10642,3548,1638,pending
10643,3549,1501,pending
10644,3549,1502,pending
10645,3549,1503,pending
10646,3550,1384,pending
10647,3550,1385,pending
10648,3550,1386,pending
10649,3551,1483,pending
10650,3551,1484,pending
10651,3551,1485,pending
10652,3552,1729,pending
10653,3552,1730,pending
10654,3552,1731,pending
10655,3553,1393,pending
10656,3553,1394,pending
10657,3553,1395,pending
10658,3554,1312,pending
10659,3554,1313,pending
10660,3554,1314,pending
10661,3555,1495,pending
10662,3555,1496,pending
10663,3555,1497,pending
10664,3556,1714,pending
10665,3556,1715,pending
10666,3556,1716,pending
10667,3557,1777,pending
10668,3557,1778,pending
10669,3557,1779,pending
10670,3558,1360,pending
10671,3558,1361,pending
10672,3558,1362,pending
10673,3559,1675,pending
10674,3559,1676,pending
10675,3559,1677,pending
10676,3560,1756,pending
10677,3560,1757,pending
10678,3560,1758,pending
10679,3561,1540,pending
10680,3561,1541,pending
10681,3561,1542,pending
10682,3562,1615,pending
10683,3562,1616,pending
10684,3562,1617,pending
10685,3563,1663,pending
10686,3563,1664,pending
10687,3563,1665,pending
10688,3564,1783,pending
10689,3564,1784,pending
10690,3564,1785,pending
10691,3565,1261,pending
10692,3565,1262,pending
10693,3565,1263,pending
10694,3566,1228,pending
10695,3566,1229,pending
10696,3566,1230,pending
10697,3567,1453,pending
10698,3567,1454,pending
10699,3567,1455,pending
10700,3568,1738,pending
10701,3568,1739,pending
10702,3568,1740,pending
10703,3569,1462,pending
10704,3569,1463,pending
10705,3569,1464,pending
10706,3570,1219,pending
10707,3570,1220,pending
10708,3570,1221,pending
10709,3571,1504,pending
10710,3571,1505,pending
10711,3571,1506,pending
10712,3572,1795,pending
10713,3572,1796,pending
10714,3572,1797,pending
10715,3573,1213,pending
10716,3573,1214,pending
10717,3573,1215,pending
10718,3574,1741,pending
10719,3574,1742,pending
10720,3574,1743,pending
10721,3575,1528,pending
10722,3575,1529,pending
10723,3575,1530,pending
10724,3576,1291,pending
10725,3576,1292,pending
10726,3576,1293,pending
10727,3577,1387,pending
10728,3577,1388,pending
10729,3577,1389,pending
10730,3578,1249,pending
10731,3578,1250,pending
10732,3578,1251,pending
10733,3579,1339,pending
10734,3579,1340,pending
10735,3579,1341,pending
10736,3580,1420,pending
10737,3580,1421,pending
10738,3580,1422,pending
10739,3581,1282,pending
10740,3581,1283,pending
10741,3581,1284,pending
10742,3582,1237,pending
10743,3582,1238,pending
10744,3582,1239,pending
10745,3583,1531,pending
10746,3583,1532,pending
10747,3583,1533,pending
10748,3584,1555,pending
10749,3584,1556,pending
10750,3584,1557,pending
10751,3585,1411,pending
10752,3585,1412,pending
10753,3585,1413,pending
10754,3586,1717,pending
10755,3586,1718,pending
10756,3586,1719,pending
10757,3587,1624,pending
10758,3587,1625,pending
10759,3587,1626,pending
10760,3588,1216,pending
10761,3588,1217,pending
10762,3588,1218,pending
10763,3589,1615,pending
10764,3589,1616,pending
10765,3589,1617,pending
10766,3590,1324,pending
10767,3590,1325,pending
10768,3590,1326,pending
10769,3591,1510,pending
10770,3591,1511,pending
10771,3591,1512,pending
10772,3592,1441,pending
10773,3592,1442,pending
10774,3592,1443,pending
10775,3593,1564,pending
10776,3593,1565,pending
10777,3593,1566,pending
10778,3594,1432,pending
10779,3594,1433,pending
10780,3594,1434,pending
10781,3595,1399,pending
10782,3595,1400,pending
10783,3595,1401,pending
10784,3596,1582,pending
10785,3596,1583,pending
10786,3596,1584,pending
10787,3597,1621,pending
10788,3597,1622,pending
10789,3597,1623,pending
10790,3598,1219,pending
10791,3598,1220,pending
10792,3598,1221,pending
10793,3599,1705,pending
10794,3599,1706,pending
10795,3599,1707,pending
10796,3600,1504,pending
10797,3600,1505,pending
10798,3600,1506,pending
10799,3601,1744,pending
10800,3601,1745,pending
10801,3601,1746,pending
10802,3602,1432,pending
10803,3602,1433,pending
10804,3602,1434,pending
10805,3603,1543,pending
10806,3603,1544,pending
10807,3603,1545,pending
10808,3604,1642,pending
10809,3604,1643,pending
10810,3604,1644,pending
10811,3605,1255,pending
10812,3605,1256,pending
10813,3605,1257,pending
10814,3606,1591,pending
10815,3606,1592,pending
10816,3606,1593,pending
10817,3607,1729,pending
10818,3607,1730,pending
10819,3607,1731,pending
10820,3608,1234,pending
10821,3608,1235,pending
10822,3608,1236,pending
10823,3609,1558,pending
10824,3609,1559,pending
10825,3609,1560,pending
10826,3610,1375,pending
10827,3610,1376,pending
10828,3610,1377,pending
10829,3611,1420,pending
10830,3611,1421,pending
10831,3611,1422,pending
10832,3612,1660,pending
10833,3612,1661,pending
10834,3612,1662,pending
10835,3613,1543,pending
10836,3613,1544,pending
10837,3613,1545,pending
10838,3614,1228,pending
10839,3614,1229,pending
10840,3614,1230,pending
10841,3615,1495,pending
10842,3615,1496,pending
10843,3615,1497,pending
10844,3616,1783,pending
10845,3616,1784,pending
10846,3616,1785,pending
10847,3617,1720,pending
10848,3617,1721,pending
10849,3617,1722,pending
10850,3618,1267,pending
10851,3618,1268,pending
10852,3618,1269,pending
10853,3619,1585,pending
10854,3619,1586,pending
10855,3619,1587,pending
10856,3620,1231,pending
10857,3620,1232,pending
10858,3620,1233,pending
10859,3621,1564,pending
10860,3621,1565,pending
10861,3621,1566,pending
10862,3622,1759,pending
10863,3622,1760,pending
10864,3622,1761,pending
10865,3623,1300,pending
10866,3623,1301,pending
10867,3623,1302,pending
10868,3624,1492,pending
10869,3624,1493,pending
10870,3624,1494,pending
10871,3625,1516,pending
10872,3625,1517,pending
10873,3625,1518,pending
10874,3626,1414,pending
10875,3626,1415,pending
10876,3626,1416,pending
10877,3627,1519,pending
10878,3627,1520,pending
10879,3627,1521,pending
10880,3628,1366,pending
10881,3628,1367,pending
10882,3628,1368,pending
10883,3629,1612,pending
10884,3629,1613,pending
10885,3629,1614,pending
10886,3630,1771,pending
10887,3630,1772,pending
10888,3630,1773,pending
10889,3631,1750,pending
10890,3631,1751,pending
10891,3631,1752,pending
10892,3632,1645,pending
10893,3632,1646,pending
10894,3632,1647,pending
10895,3633,1678,pending
10896,3633,1679,pending
10897,3633,1680,pending
10898,3634,1612,pending
10899,3634,1613,pending
10900,3634,1614,pending
10901,3635,1756,pending
10902,3635,1757,pending
10903,3635,1758,pending
10904,3636,1210,pending
10905,3636,1211,pending
10906,3636,1212,pending
10907,3637,1405,pending
10908,3637,1406,pending
10909,3637,1407,pending
10910,3638,1438,pending
10911,3638,1439,pending
10912,3638,1440,pending
10913,3639,1648,pending
10914,3639,1649,pending
10915,3639,1650,pending
10916,3640,1603,pending
10917,3640,1604,pending
10918,3640,1605,pending
10919,3641,1780,pending
10920,3641,1781,pending
10921,3641,1782,pending
10922,3642,1786,pending
10923,3642,1787,pending
10924,3642,1788,pending
10925,3643,1621,pending
10926,3643,1622,pending
10927,3643,1623,pending
10928,3644,1756,pending
10929,3644,1757,pending
10930,3644,1758,pending
10931,3645,1735,pending
10932,3645,1736,pending
10933,3645,1737,pending
10934,3646,1228,pending
10935,3646,1229,pending
10936,3646,1230,pending
10937,3647,1234,pending
10938,3647,1235,pending
10939,3647,1236,pending
10940,3648,1255,pending
10941,3648,1256,pending
10942,3648,1257,pending
10943,3649,1717,pending
10944,3649,1718,pending
10945,3649,1719,pending
10946,3650,1540,pending
10947,3650,1541,pending
10948,3650,1542,pending
10949,3651,1276,pending
10950,3651,1277,pending
10951,3651,1278,pending
10952,3652,1639,pending
10953,3652,1640,pending
10954,3652,1641,pending
10955,3653,1552,pending
10956,3653,1553,pending
10957,3653,1554,pending
10958,3654,1750,pending
10959,3654,1751,pending
10960,3654,1752,pending
10961,3655,1531,pending
10962,3655,1532,pending
10963,3655,1533,pending
10964,3656,1276,pending
10965,3656,1277,pending
10966,3656,1278,pending
10967,3657,1606,pending
10968,3657,1607,pending
10969,3657,1608,pending
10970,3658,1732,pending
10971,3658,1733,pending
10972,3658,1734,pending
10973,3659,1321,pending
10974,3659,1322,pending
10975,3659,1323,pending
10976,3660,1462,pending
10977,3660,1463,pending
10978,3660,1464,pending
10979,3661,1552,pending
10980,3661,1553,pending
10981,3661,1554,pending
10982,3662,1444,pending
10983,3662,1445,pending
10984,3662,1446,pending
10985,3663,1561,pending
10986,3663,1562,pending
10987,3663,1563,pending
10988,3664,1318,pending
10989,3664,1319,pending
10990,3664,1320,pending
10991,3665,1744,pending
10992,3665,1745,pending
10993,3665,1746,pending
10994,3666,1678,pending
10995,3666,1679,pending
10996,3666,1680,pending
10997,3667,1228,pending
10998,3667,1229,pending
10999,3667,1230,pending
11000,3668,1351,pending
11001,3668,1352,pending
11002,3668,1353,pending
11003,3669,1267,pending
11004,3669,1268,pending
11005,3669,1269,pending
11006,3670,1366,pending
11007,3670,1367,pending
11008,3670,1368,pending
11009,3671,1672,pending
11010,3671,1673,pending
11011,3671,1674,pending
11012,3672,1477,pending
11013,3672,1478,pending
11014,3672,1479,pending
11015,3673,1420,pending
11016,3673,1421,pending
11017,3673,1422,pending
11018,3674,1435,pending
11019,3674,1436,pending
11020,3674,1437,pending
11021,3675,1738,pending
11022,3675,1739,pending
11023,3675,1740,pending
11024,3676,1711,pending
11025,3676,1712,pending
11026,3676,1713,pending
11027,3677,1633,pending
11028,3677,1634,pending
11029,3677,1635,pending
11030,3678,1234,pending
11031,3678,1235,pending
11032,3678,1236,pending
11033,3679,1654,pending
11034,3679,1655,pending
11035,3679,1656,pending
11036,3680,1435,pending
11037,3680,1436,pending
11038,3680,1437,pending
11039,3681,1405,pending
11040,3681,1406,pending
11041,3681,1407,pending
11042,3682,1732,pending
11043,3682,1733,pending
11044,3682,1734,pending
11045,3683,1654,pending
11046,3683,1655,pending
11047,3683,1656,pending
11048,3684,1660,pending
11049,3684,1661,pending
11050,3684,1662,pending
11051,3685,1381,pending
11052,3685,1382,pending
11053,3685,1383,pending
11054,3686,1774,pending
11055,3686,1775,pending
11056,3686,1776,pending
11057,3687,1393,pending
11058,3687,1394,pending
11059,3687,1395,pending
11060,3688,1738,pending
11061,3688,1739,pending
11062,3688,1740,pending
11063,3689,1561,pending
11064,3689,1562,pending
11065,3689,1563,pending
11066,3690,1276,pending
11067,3690,1277,pending
11068,3690,1278,pending
11069,3691,1501,pending
11070,3691,1502,pending
11071,3691,1503,pending
11072,3692,1609,pending
11073,3692,1610,pending
11074,3692,1611,pending
11075,3693,1549,pending
11076,3693,1550,pending
11077,3693,1551,pending
11078,3694,1309,pending
11079,3694,1310,pending
11080,3694,1311,pending
11081,3695,1720,pending
11082,3695,1721,pending
11083,3695,1722,pending
11084,3696,1441,pending
11085,3696,1442,pending
11086,3696,1443,pending
11087,3697,1396,pending
11088,3697,1397,pending
11089,3697,1398,pending
11090,3698,1393,pending
11091,3698,1394,pending
11092,3698,1395,pending
11093,3699,1660,pending
11094,3699,1661,pending
11095,3699,1662,pending
11096,3700,1444,pending
11097,3700,1445,pending
11098,3700,1446,pending
11099,3701,1240,pending
11100,3701,1241,pending
11101,3701,1242,pending
11102,3702,1429,pending
11103,3702,1430,pending
11104,3702,1431,pending
11105,3703,1771,pending
11106,3703,1772,pending
11107,3703,1773,pending
11108,3704,1774,pending
11109,3704,1775,pending
11110,3704,1776,pending
11111,3705,1537,pending
11112,3705,1538,pending
11113,3705,1539,pending
11114,3706,1519,pending
11115,3706,1520,pending
11116,3706,1521,pending
11117,3707,1768,pending
11118,3707,1769,pending
11119,3707,1770,pending
11120,3708,1603,pending
11121,3708,1604,pending
11122,3708,1605,pending
11123,3709,1321,pending
11124,3709,1322,pending
11125,3709,1323,pending
11126,3710,1399,pending
11127,3710,1400,pending
11128,3710,1401,pending
11129,3711,1597,pending
11130,3711,1598,pending
11131,3711,1599,pending
11132,3712,1324,pending
11133,3712,1325,pending
11134,3712,1326,pending
11135,3713,1678,pending
11136,3713,1679,pending
11137,3713,1680,pending
11138,3714,1687,pending
11139,3714,1688,pending
11140,3714,1689,pending
11141,3715,1765,pending
11142,3715,1766,pending
11143,3715,1767,pending
11144,3716,1210,pending
11145,3716,1211,pending
11146,3716,1212,pending
11147,3717,1285,pending
11148,3717,1286,pending
11149,3717,1287,pending
11150,3718,1486,pending
11151,3718,1487,pending
11152,3718,1488,pending
11153,3719,1375,pending
11154,3719,1376,pending
11155,3719,1377,pending
11156,3720,1399,pending
11157,3720,1400,pending
11158,3720,1401,pending
11159,3721,1207,pending
11160,3721,1208,pending
11161,3721,1209,pending
11162,3722,1288,pending
11163,3722,1289,pending
11164,3722,1290,pending
11165,3723,1300,pending
11166,3723,1301,pending
11167,3723,1302,pending
11168,3724,1549,pending
11169,3724,1550,pending
11170,3724,1551,pending
11171,3725,1789,pending
11172,3725,1790,pending
11173,3725,1791,pending
11174,3726,1291,pending
11175,3726,1292,pending
11176,3726,1293,pending
11177,3727,1606,pending
11178,3727,1607,pending
11179,3727,1608,pending
11180,3728,1618,pending
11181,3728,1619,pending
11182,3728,1620,pending
11183,3729,1552,pending
11184,3729,1553,pending
11185,3729,1554,pending
11186,3730,1726,pending
11187,3730,1727,pending
11188,3730,1728,pending
11189,3731,1654,pending
11190,3731,1655,pending
11191,3731,1656,pending
11192,3732,1708,pending
11193,3732,1709,pending
11194,3732,1710,pending
11195,3733,1756,pending
11196,3733,1757,pending
11197,3733,1758,pending
11198,3734,1606,pending
